date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:55:36	1638/1638	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/logo.png	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/logo.png	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:37	44111/44111	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/index-2.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/index-2.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:37	39823/39823	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/index-3.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/index-3.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:38	37024/37024	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/index-1-single.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/index-1-single.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:39	40531/40531	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/index-2-single.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/index-2-single.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:40	37611/37611	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/index-3-single.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/index-3-single.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:41	41726/41726	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/index-1-dark.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/index-1-dark.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:42	42792/42792	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/index-2-dark.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/index-2-dark.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:43	40035/40035	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/index-3-dark.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/index-3-dark.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:44	38569/38569	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/index-1-boxed.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/index-1-boxed.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:44	41941/41941	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/index-2-boxed.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/index-2-boxed.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:45	46739/46739	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/index-1-rtl.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/index-1-rtl.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:46	22563/22563	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/page-about.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/page-about.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:47	16789/16789	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202024%2008:26:48%20GMT	https://html.kodesolution.com/2023/amiso-html/page-projects.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/page-projects.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:48	18857/18857	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/page-project-details.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/page-project-details.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:49	15332/15332	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/page-team.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/page-team.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:50	18322/18322	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/page-team-details.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/page-team-details.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:51	16202/16202	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/page-testimonial.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/page-testimonial.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:52	14801/14801	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/page-pricing.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/page-pricing.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:53	14859/14859	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/page-faq.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/page-faq.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:54	2480/2480	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:06:40%20GMT	https://html.kodesolution.com/2023/amiso-html/page-404.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/page-404.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:54	15719/15719	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/page-services.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/page-services.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:55	18848/18848	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/page-service-details.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/page-service-details.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:56	20467/20467	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/shop-products.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/shop-products.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:57	23161/23161	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/shop-products-sidebar.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/shop-products-sidebar.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:58	28153/28153	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/shop-product-details.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/shop-product-details.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:59	17918/17918	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/shop-cart.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/shop-cart.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:55:59	19625/19625	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/shop-checkout.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/shop-checkout.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:00	15317/15317	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/news-grid.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/news-grid.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:00	22536/22536	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/news-details.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/news-details.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:01	17126/17126	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202024%2012:50:46%20GMT	https://html.kodesolution.com/2023/amiso-html/page-contact.html	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/page-contact.html	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:01	1635/1635	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/logo-2.png	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/logo-2.png	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:02	200682/200682	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/main-slider/1.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/main-slider/1.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:02	197498/197498	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/main-slider/2.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/main-slider/2.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:02	30618/30618	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/about-1.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/about-1.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:02	35533/35533	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Nov%202023%2009:06:40%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/about-2.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/about-2.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:02	64178/64178	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/image-2.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/image-2.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:03	11838/11838	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/background/2.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/background/2.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:03	81170/81170	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/project-1.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/project-1.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:03	38204/38204	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/project-2.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/project-2.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:03	31353/31353	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/project-3.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/project-3.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:04	20625/20625	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/project-4.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/project-4.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:04	31427/31427	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/benefit-1.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/benefit-1.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:04	35407/35407	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/benefit-2.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/benefit-2.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:04	53330/53330	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/benefit-3.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/benefit-3.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:05	2165/2165	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/fav-icon.png	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/fav-icon.png	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:05	60021/60021	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/faq.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/faq.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:05	1153/1153	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/client.png	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/client.png	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:05	8801/8801	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/testi-1.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/testi-1.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:05	35764/35764	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/news-1.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/news-1.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:06	54394/54394	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/news-2.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/news-2.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:06	39239/39239	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/news-3.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/news-3.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:06	86869/86869	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/contact.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/contact.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:06	5034/5034	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/project-thumb-1.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/project-thumb-1.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:07	5971/5971	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/project-thumb-2.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/project-thumb-2.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:07	5066/5066	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/project-thumb-3.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/project-thumb-3.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:07	4719/4719	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/project-thumb-4.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/project-thumb-4.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:07	4674/4674	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/project-thumb-5.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/project-thumb-5.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:07	4693/4693	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2011:38:49%20GMT	https://html.kodesolution.com/2023/amiso-html/images/resource/project-thumb-6.jpg	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/images/resource/project-thumb-6.jpg	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:08	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266bb771c-4d7%22	https://html.kodesolution.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:08	89660/89660	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:06:40%20GMT	https://html.kodesolution.com/2023/amiso-html/js/jquery.js	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/js/jquery.js	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:08	18593/18593	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:06:40%20GMT	https://html.kodesolution.com/2023/amiso-html/js/popper.min.js	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/js/popper.min.js	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:08	64989/64989	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:06:40%20GMT	https://html.kodesolution.com/2023/amiso-html/plugins/revolution/js/jquery.themepunch.revolution.min.js	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/plugins/revolution/js/jquery.themepunch.revolution.min.js	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:09	110419/110419	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:06:40%20GMT	https://html.kodesolution.com/2023/amiso-html/plugins/revolution/js/jquery.themepunch.tools.min.js	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/plugins/revolution/js/jquery.themepunch.tools.min.js	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:09	8324/8324	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:06:40%20GMT	https://html.kodesolution.com/2023/amiso-html/plugins/revolution/js/extensions/revolution.extension.actions.min.js	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/plugins/revolution/js/extensions/revolution.extension.actions.min.js	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:09	7601/7601	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:06:40%20GMT	https://html.kodesolution.com/2023/amiso-html/plugins/revolution/js/extensions/revolution.extension.carousel.min.js	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/plugins/revolution/js/extensions/revolution.extension.carousel.min.js	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:09	3750/3750	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:06:40%20GMT	https://html.kodesolution.com/2023/amiso-html/plugins/revolution/js/extensions/revolution.extension.kenburn.min.js	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/plugins/revolution/js/extensions/revolution.extension.kenburn.min.js	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:09	55805/55805	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:06:40%20GMT	https://html.kodesolution.com/2023/amiso-html/plugins/revolution/js/extensions/revolution.extension.layeranimation.min.js	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/plugins/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:10	26099/26099	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:06:40%20GMT	https://html.kodesolution.com/2023/amiso-html/plugins/revolution/js/extensions/revolution.extension.migration.min.js	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/plugins/revolution/js/extensions/revolution.extension.migration.min.js	(from https://html.kodesolution.com/2023/amiso-html/index.html)
16:56:10	26099/26099	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2009:06:40%20GMT	https://html.kodesolution.com/2023/amiso-html/plugins/revolution/js/extensions/revolution.extension.navigation.min.js	C:/My%20Web%20Sites/Amisho/html.kodesolution.com/2023/amiso-html/plugins/revolution/js/extensions/revolution.extension.navigation.min.js	(from https://html.kodesolution.com/2023/amiso-html/index.html)
